award_date,project_number,award_amount,award_type
2023-12-12,1F31HD112117-01A1,48974,1
2023-12-09,1F31HD113235-01A1,47694,1
2024-02-01,1F31HD114363-01,42574,1
2023-11-22,1F31HD114398-01,45142,1
2024-02-12,1F31HD114406-01,47694,1
2023-12-21,1F31HD114429-01,41349,1
2024-02-01,1F31HD114470-01,29320,1
2023-12-16,1F31HD115005-01A1,31089,1
2024-12-03,1F31HD115281-01A1,41457,1
2024-12-17,1F31HD115296-01A1,41902,1
2024-12-13,1F31HD115304-01A1,44457,1
2024-12-27,1F31HD115407-01A1,46174,1
2024-12-16,1F31HD117477-01,32974,1
2024-11-28,1F31HD117594-01,44187,1
2021-11-15,1F31HG012312-01,49189,1
2023-01-20,1F31HG012892-01,47694,1
2023-01-17,1F31HG012896-01,47694,1
2023-01-12,1F31HG012900-01,47694,1
2024-11-25,1F31HG014082-01A1,48974,1
2022-02-10,1F31HL149278-01A1,31685,1
2022-02-14,1F31HL156319-01A1,46752,1
2021-12-15,1F31HL158033-01A1,38937,1
2022-01-07,1F31HL158037-01A1,46752,1
2021-12-15,1F31HL158119-01A1,46752,1
2022-02-02,1F31HL158155-01A1,46752,1
2022-01-15,1F31HL158168-01A1,46752,1
2021-12-06,1F31HL158189-01A1,46752,1
2021-12-10,1F31HL158212-01A1,39681,1
2022-01-07,1F31HL158227-01A1,38982,1
2021-11-27,1F31HL162463-01,35494,1
2021-12-20,1F31HL162468-01,46752,1
2021-12-15,1F31HL162470-01,39693,1
2022-01-05,1F31HL162487-01,38042,1
2021-12-23,1F31HL162492-01,33863,1
2021-12-23,1F31HL162493-01,46752,1
2022-01-22,1F31HL162502-01,38143,1
2022-02-14,1F31HL162505-01,46752,1
2022-01-14,1F31HL162518-01,33636,1
2022-02-14,1F31HL162520-01,38451,1
2021-12-09,1F31HL162527-01,35878,1
2021-11-29,1F31HL162540-01,38572,1
2022-01-24,1F31HL162542-01,46752,1
2021-12-15,1F31HL162543-01,33124,1
2021-12-09,1F31HL162545-01,41206,1
2021-12-17,1F31HL162546-01,46752,1
2021-12-08,1F31HL162547-01,34778,1
2022-01-05,1F31HL162548-01,45586,1
2021-12-28,1F31HL162549-01,40623,1
2021-12-10,1F31HL162571-01,35330,1
2023-01-03,1F31HL164002-01A1,47694,1
2023-01-19,1F31HL164006-01A1,18742,1
2023-02-01,1F31HL164031-01A1,47694,1
2022-12-23,1F31HL164032-01A1,46594,1
2023-02-01,1F31HL164049-01A1,47694,1
2023-12-01,1F31HL165908-01A1,34623,1
2023-12-30,1F31HL165967-01A1,36908,1
2023-02-02,1F31HL167378-01,41676,1
2023-02-01,1F31HL167460-01,39971,1
2022-11-30,1F31HL167471-01,32945,1
2022-12-09,1F31HL167480-01,39780,1
2023-01-20,1F31HL167530-01,48666,1
2022-12-31,1F31HL167553-01,44714,1
2023-12-12,1F31HL167563-01A1,48974,1
2022-12-08,1F31HL167578-01,47694,1
2022-12-06,1F31HL167589-01,39405,1
2023-02-08,1F31HL167592-01,26450,1
2023-01-20,1F31HL167596-01,40635,1
2022-12-26,1F31HL167618-01,35480,1
2022-12-09,1F31HL167623-01,47694,1
2023-01-27,1F31HL167628-01,50194,1
2024-01-19,1F31HL168819-01A1,41915,1
2023-12-14,1F31HL168825-01A1,48974,1
2023-11-20,1F31HL168949-01A1,48974,1
2024-01-20,1F31HL172346-01,41915,1
2023-12-26,1F31HL172440-01,48974,1
2024-01-15,1F31HL172522-01,48974,1
2023-12-08,1F31HL172581-01,48974,1
2023-12-07,1F31HL172595-01,48974,1
2023-12-15,1F31HL172596-01,48974,1
2023-12-27,1F31HL172606-01,41081,1
2023-12-15,1F31HL172608-01,37028,1
2023-12-30,1F31HL172609-01,51974,1
2023-12-01,1F31HL172610-01,48974,1
2024-02-01,1F31HL172638-01,39995,1
2023-11-29,1F31HL172640-01,48974,1
2024-01-25,1F31HL172647-01,38198,1
2023-11-15,1F31HL172648-01,32974,1
2023-12-22,1F31HL172650-01,39150,1
2023-12-29,1F31HL172670-01,34295,1
2024-02-01,1F31HL172674-01,42094,1
2023-12-11,1F31HL172678-01,24993,1
2023-12-21,1F31HL172690-01A1,48974,1
2023-12-27,1F31HL172691-01,48974,1
2024-12-05,1F31HL175979-01A1,34896,1
2024-12-12,1F31HL176183-01A1,48974,1
2024-12-23,1F31HL178013-01,42507,1
2024-12-16,1F31HL178081-01,41915,1
2024-12-05,1F31HL178112-01,48974,1
2024-12-27,1F31HL178160-01,35323,1
2024-12-20,1F31HL178200-01,37045,1
2025-01-03,1F31HL178223-01,51974,1
2024-12-12,1F31HL178291-01,39867,1
2022-02-11,1F31LM013966-01,46752,1
2022-12-28,1F31LM014194-01,47694,1
2022-01-31,1F31MD017132-01,36013,1
2021-12-01,1F31MD017133-01,27264,1
2022-01-04,1F31MH125451-01A1,34248,1
2021-12-30,1F31MH126460-01A1,31990,1
2022-02-15,1F31MH126763-01A1,40976,1
2022-02-11,1F31MH127890-01A1,33372,1
2021-12-17,1F31MH127892-01A1,37217,1
2022-02-02,1F31MH128135-01A1,46753,1
2022-01-19,1F31MH129025-01,45152,1
2022-01-18,1F31MH129054-01,37587,1
2021-12-17,1F31MH129061-01,26366,1
2022-01-26,1F31MH129105-01,30753,1
2021-12-20,1F31MH129114-01,42526,1
2022-02-15,1F31MH129150-01A1,39265,1
2022-01-26,1F31MH129182-01,42963,1
2022-02-11,1F31MH130138-01,21459,1
2022-02-15,1F31MH130187-01,39098,1
2023-02-16,1F31MH131347-01A1,47694,1
2022-12-21,1F31MH132407-01,47694,1
2023-01-12,1F31MH132471-01,51752,1
2024-12-06,1F31MH139249-01,35974,1
2025-01-07,1F31MH139392-01,48974,1
2021-12-30,1F31NR019923-01A1,32828,1
2021-12-30,1F31NR019927-01A1,37876,1
2022-01-13,1F31NR019928-01A1,36822,1
2022-02-08,1F31NR019939-01A1,42963,1
2021-12-30,1F31NR019940-01A1,45463,1
2021-12-20,1F31NS118949-01A1,37934,1
2021-12-23,1F31NS120448-01A1,42901,1
2021-11-03,1F31NS120483-01A1,38719,1
2021-11-19,1F31NS120590-01A1,39156,1
2022-01-18,1F31NS122155-01A1,40267,1
2021-11-17,1F31NS122176-01A1,40338,1
2021-12-08,1F31NS122242-01A1,39259,1
2021-12-20,1F31NS122287-01A1,46254,1
2021-12-20,1F31NS122380-01A1,46752,1
2021-12-15,1F31NS122412-01A1,46752,1
2021-12-09,1F31NS122421-01A1,42901,1
2021-11-22,1F31NS122433-01A1,46752,1
2021-12-13,1F31NS122471-01A1,35019,1
2022-12-20,1F31NS122488-01A1,40104,1
2021-12-15,1F31NS122493-01A1,31506,1
2021-11-27,1F31NS122499-01A1,46752,1
2022-02-03,1F31NS124337-01A1,39156,1
2021-12-13,1F31NS125681-01,46752,1
2021-11-19,1F31NS125875-01,37801,1
2021-11-11,1F31NS125911-01,32133,1
2021-11-08,1F31NS125915-01,38030,1
2021-12-20,1F31NS125941-01,46752,1
2021-12-17,1F31NS125954-01,46752,1
2021-11-15,1F31NS125955-01,32405,1
2021-11-25,1F31NS125963-01,33995,1
2022-01-06,1F31NS125966-01,36752,1
2021-12-07,1F31NS125985-01,38887,1
2021-11-27,1F31NS125993-01,46752,1
2022-01-25,1F31NS126008-01,46752,1
2021-12-13,1F31NS126012-01,42965,1
2021-12-06,1F31NS126019-01,46752,1
2022-12-01,1F31NS127399-01A1,35576,1
2022-12-28,1F31NS127453-01A1,32612,1
2022-12-01,1F31NS127458-01A1,47694,1
2022-11-28,1F31NS127484-01A1,40003,1
2022-12-07,1F31NS127493-01A1,36836,1
2022-12-01,1F31NS127527-01A1,34096,1
2023-02-08,1F31NS127544-01A1,35692,1
2022-12-08,1F31NS127551-01A1,40473,1
2023-01-15,1F31NS127555-01A1,32460,1
2022-12-12,1F31NS127592-01A1,47694,1
2022-12-14,1F31NS129207-01A1,47694,1
2022-12-12,1F31NS129269-01A1,43423,1
2022-12-15,1F31NS129281-01A1,47694,1
2023-01-18,1F31NS129372-01A1,40352,1
2022-12-01,1F31NS130757-01,47694,1
2022-12-15,1F31NS130782-01,41438,1
2023-01-23,1F31NS130867-01,35875,1
2022-12-08,1F31NS130898-01,47694,1
2022-12-05,1F31NS130899-01,47694,1
2022-12-05,1F31NS130903-01,47694,1
2022-12-01,1F31NS130909-01,46094,1
2023-01-05,1F31NS130910-01,47694,1
2022-12-30,1F31NS130915-01,41438,1
2022-12-15,1F31NS130939-01,43822,1
2022-12-07,1F31NS130940-01,38743,1
2023-11-30,1F31NS130942-01A1,48974,1
2022-12-05,1F31NS130952-01,47694,1
2023-01-31,1F31NS130956-01,43156,1
2023-12-19,1F31NS130957-01A1,48974,1
2023-02-01,1F31NS130970-01,41294,1
2022-12-29,1F31NS130972-01,40186,1
2022-12-27,1F31NS130979-01,37154,1
2022-12-15,1F31NS130983-01,47694,1
2023-01-04,1F31NS130989-01,47694,1
2022-12-15,1F31NS130997-01,52694,1
2023-01-30,1F31NS131000-01,41883,1
2022-12-26,1F31NS131011-01,47694,1
2023-11-22,1F31NS131018-01A1,38442,1
2022-12-05,1F31NS131036-01,47694,1
2022-12-15,1F31NS131038-01,33196,1
2022-12-21,1F31NS131049-01,38286,1
2022-12-08,1F31NS131055-01,47694,1
2023-12-01,1F31NS132412-01A1,36856,1
2023-12-21,1F31NS132434-01A1,42094,1
2024-01-05,1F31NS132443-01A1,39711,1
2023-12-26,1F31NS132448-01A1,48112,1
2024-01-05,1F31NS132473-01A1,40506,1
2023-12-04,1F31NS132520-01A1,48974,1
2023-12-07,1F31NS132530-01A1,48974,1
2024-01-29,1F31NS132554-01A1,51974,1
2023-12-22,1F31NS132562-01A1,39035,1
2024-12-06,1F31NS132578-01A1,48974,1
2024-01-11,1F31NS134242-01A1,33758,1
2024-01-15,1F31NS134275-01A1,37214,1
2023-11-27,1F31NS135753-01,44187,1
2023-12-11,1F31NS135754-01,42183,1
2023-12-15,1F31NS135903-01,42957,1
2023-12-19,1F31NS135909-01,33922,1
2024-01-08,1F31NS135914-01,51974,1
2023-12-21,1F31NS135919-01,41664,1
2024-01-31,1F31NS135921-01,48974,1
2023-11-22,1F31NS135926-01,48974,1
2024-12-16,1F31NS135930-01A1,48974,1
2023-12-13,1F31NS135935-01,42574,1
2023-12-27,1F31NS135947-01,44319,1
2024-01-26,1F31NS135951-01,32476,1
2023-12-12,1F31NS135955-01,48974,1
2024-01-23,1F31NS135969-01,38734,1
2023-11-24,1F31NS135970-01,45682,1
2023-12-22,1F31NS135973-01,42099,1
2024-01-02,1F31NS135993-01,44766,1
2023-12-29,1F31NS136003-01,35974,1
2023-11-27,1F31NS136004-01,48974,1
2023-12-14,1F31NS136010-01,41559,1
2024-01-16,1F31NS136011-01,48974,1
2024-12-10,1F31NS137623-01A1,42593,1
2024-11-18,1F31NS137644-01A1,41632,1
2024-11-22,1F31NS137751-01A1,48974,1
2024-12-16,1F31NS139615-01A1,48974,1
2024-12-11,1F31NS141294-01,48974,1
2024-12-13,1F31NS141317-01,48974,1
2024-11-27,1F31NS141318-01,48974,1
2024-11-27,1F31NS141337-01,43456,1
2024-12-24,1F31NS141468-01,48974,1
2024-12-06,1F31NS141554-01,39462,1
2025-01-03,1F31NS141557-01,45132,1
2025-01-03,1F31NS141605-01,37034,1
2024-11-26,1F31NS141610-01,48974,1
2024-11-21,1F31NS141628-01,48974,1
2025-01-03,1F31NS141637-01,48974,1
2022-01-27,1F32AA029287-01A1,72082,1
2024-02-05,1F32AA031396-01A1,73408,1
2024-01-24,1F32AA031425-01A1,73828,1
2022-01-12,1F32AG072836-01A1,69674,1
2022-12-09,1F32AG076069-01A1,72098,1
2022-12-08,1F32AG076279-01A1,71792,1
2022-12-16,1F32AG081038-01,71792,1
2023-11-17,1F32AG085960-01,76528,1
2023-11-08,1F32AG085961-01,74284,1
2023-12-06,1F32AG086044-01,73828,1
2022-02-01,1F32AI161786-01A1,67582,1
2022-01-28,1F32AI161866-01A1,67582,1
2022-01-12,1F32AI164614-01A1,69490,1
2021-12-30,1F32AI164829-01A1,69802,1
2022-11-14,1F32AI169649-01A1,69500,1
2022-11-15,1F32AI169765-01A1,74492,1
2022-02-01,1F32AI169905-01,71734,1
2023-02-01,1F32AI172434-01A1,69080,1
2023-01-09,1F32AI172499-01A1,71792,1
2022-11-04,1F32AI174382-01,69080,1
2023-11-30,1F32AI174653-01A1,78892,1
2022-11-07,1F32AI174816-01,69500,1
2023-12-08,1F32AI176709-01A1,74284,1
2023-11-30,1F32AI176736-01A1,76756,1
2023-12-01,1F32AI176755-01A1,76408,1
2023-01-13,1F32AI176876-01,68684,1
2024-01-18,1F32AI179006-01A1,74284,1
2024-02-01,1F32AI179151-01A1,76594,1
2023-11-22,1F32AI181339-01,73828,1
2024-01-26,1F32AI181342-01A1,74284,1
2023-11-24,1F32AI181504-01,73828,1
2023-11-28,1F32AI181510-01,76756,1
2025-01-16,1F32AI188627-01,76528,1
2024-11-12,1F32AI188770-01,73828,1
2024-11-18,1F32AI188869-01,73828,1
2024-11-12,1F32AI189235-01,77284,1
2023-01-10,1F32AR081139-01A1,73800,1
2021-11-12,1F32AT011475-01A1,69290,1
2021-12-15,1F32CA261015-01A1,49038,1
2022-01-12,1F32CA261118-01A1,71734,1
2022-02-09,1F32CA268665-01,61275,1
2021-12-22,1F32CA268890-01,11785,1
2021-12-20,1F32CA268912-01,67174,1
2023-12-26,1F32CA271719-01A1,74284,1
2023-02-13,1F32CA274982-01A1,69500,1
2024-02-01,1F32CA287961-01,81344,1
2024-01-31,1F32CA288043-01,76756,1
2022-01-20,1F32DA053797-01A1,69802,1
2022-01-11,1F32DA055438-01,69802,1
2022-01-11,1F32DA055458-01,70282,1
2022-12-22,1F32DA057804-01,8368,1
2024-02-01,1F32DA060044-01,77128,1
2024-12-12,1F32DA062455-01,77284,1
2024-12-16,1F32DA062486-01,76756,1
2021-12-31,1F32DC020095-01A1,71697,1
2022-02-04,1F32DC020341-01,73820,1
2022-02-04,1F32DC020342-01,74302,1
2021-12-24,1F32DC020347-01,67582,1
2022-02-01,1F32DC020380-01,67174,1
2022-01-28,1F32DC020385-01,69802,1
2022-01-28,1F32DC020386-01,67582,1
2023-02-03,1F32DC021076-01,71347,1
2023-12-12,1F32DC021844-01,87191,1
2023-12-01,1F32DC021847-01,76984,1
2024-12-05,1F32DC022781-01,74284,1
2024-12-03,1F32DC022782-01,73828,1
2022-02-07,1F32DE031939-01,67590,1
2024-01-18,1F32DE033911-01,74380,1
2021-12-16,1F32DK126423-01A1,71734,1
2022-01-13,1F32DK128887-01A1,24519,1
2021-12-21,1F32DK130269-01A1,73980,1
2022-01-31,1F32DK131695-01A1,73946,1
2022-02-08,1F32DK131892-01A1,67174,1
2023-02-10,1F32DK132826-01A1,83052,1
2022-02-14,1F32DK132830-01,67582,1
2022-02-03,1F32DK132913-01,69802,1
2022-12-21,1F32DK132914-01A1,25200,1
2022-12-20,1F32DK134051-01A1,72200,1
2023-02-14,1F32DK134121-01A1,69500,1
2023-02-14,1F32DK134122-01A1,48815,1
2023-02-14,1F32DK134148-01A1,76292,1
2022-12-14,1F32DK135247-01,69500,1
2023-02-16,1F32DK135313-01,69500,1
2023-11-30,1F32DK136180-01A1,76828,1
2024-01-09,1F32DK136310-01A1,92756,1
2024-01-30,1F32DK137454-01A1,74284,1
2023-11-08,1F32DK138694-01,74284,1
2024-12-18,1F32DK139586-01A1,75904,1
2024-02-12,1F32DK139628-01,79099,1
2024-12-11,1F32DK139699-01A1,74284,1
2024-02-15,1F32DK139723-01,73828,1
2024-12-18,1F32DK142253-01,74284,1
2023-02-15,1F32EB034589-01,69080,1
2024-11-27,1F32EB036927-01,73828,1
2022-01-04,1F32ES033908-01,69802,1
2022-12-22,1F32ES034257-01A1,69080,1
2024-02-09,1F32ES036026-01,86004,1
2022-02-11,1F32EY032352-01A1,67174,1
2022-01-20,1F32EY032756-01A1,67582,1
2022-01-21,1F32EY033211-01A1,69874,1
2022-02-07,1F32EY033625-01,67174,1
2022-01-27,1F32EY033630-01,67174,1
2022-02-04,1F32EY033639-01,67174,1
2022-12-09,1F32EY034772-01,69500,1
2024-01-30,1F32EY035134-01A1,76756,1
2023-12-21,1F32EY035926-01,73828,1
2024-12-13,1F32EY037105-01,78784,1
2023-02-10,1F32GM140783-01A1,69500,1
2021-12-21,1F32GM142149-01A1,67582,1
2022-02-01,1F32GM142233-01A1,69802,1
2021-12-24,1F32GM142247-01A1,67582,1
2021-12-22,1F32GM142273-01A1,67174,1
2021-12-20,1F32GM143910-01A1,67582,1
2022-01-13,1F32GM144982-01,67174,1
2021-12-21,1F32GM144988-01,67174,1
2021-12-23,1F32GM145028-01,67582,1
2022-01-13,1F32GM145065-01,66790,1
2022-02-03,1F32GM145066-01,66790,1
2022-02-04,1F32GM145067-01,67582,1
2021-12-22,1F32GM145068-01,67174,1
2021-12-16,1F32GM145072-01,67174,1
2021-12-17,1F32GM145087-01,54902,1
2022-01-21,1F32GM145089-01,66790,1
2021-12-22,1F32GM145094-01,67582,1
2022-01-11,1F32GM145110-01,67582,1
2021-12-22,1F32GM145116-01,67174,1
2021-12-20,1F32GM145122-01,67582,1
2021-12-23,1F32GM145132-01,70082,1
2021-12-21,1F32GM145141-01,67582,1
2021-12-14,1F32GM145143-01,67174,1
2022-01-10,1F32GM145146-01,67582,1
2021-12-22,1F32GM145160-01,67174,1
2023-01-30,1F32GM146357-01A1,69080,1
2023-01-12,1F32GM146402-01A1,69080,1
2023-01-18,1F32GM146421-01A1,69500,1
2023-01-15,1F32GM146425-01A1,69080,1
2023-01-09,1F32GM146430-01A1,12307,1
2023-01-04,1F32GM149034-01,69080,1
2023-02-16,1F32GM149057-01,68684,1
2023-01-05,1F32GM149060-01,69080,1
2023-01-24,1F32GM149085-01,22942,1
2023-01-12,1F32GM149115-01,69080,1
2023-02-14,1F32GM149117-01,69080,1
2023-01-11,1F32GM149120-01,69500,1
2023-01-09,1F32GM149123-01,71792,1
2023-01-30,1F32GM149146-01,69080,1
2023-01-27,1F32GM149148-01,71580,1
2023-02-16,1F32GM149162-01,71792,1
2023-01-15,1F32GM149165-01,69500,1
2022-12-23,1F32GM149186-01,69500,1
2024-01-23,1F32GM150243-01A1,73828,1
2023-12-12,1F32GM150267-01A1,74284,1
2024-01-19,1F32GM151766-01A1,74284,1
2024-02-09,1F32GM153018-01,73828,1
2024-02-02,1F32GM153029-01,73408,1
2023-12-22,1F32GM153031-01,73828,1
2024-01-10,1F32GM153032-01,73828,1
2023-12-20,1F32GM153046-01,73828,1
2024-01-05,1F32GM153089-01,73408,1
2024-01-10,1F32GM153091-01,74284,1
2024-01-10,1F32GM153093-01,73828,1
2024-01-19,1F32GM153117-01,73408,1
2023-12-21,1F32GM153130-01,28262,1
2023-12-20,1F32GM153131-01,73828,1
2024-01-09,1F32GM153132-01,74284,1
2024-12-20,1F32GM153139-01A1,74284,1
2023-12-19,1F32GM153148-01,73828,1
2023-12-14,1F32GM153152-01,73828,1
2024-01-09,1F32GM153164-01,76756,1
2024-12-23,1F32GM154398-01A1,73828,1
2024-11-15,1F32GM156066-01A1,74284,1
2024-12-06,1F32GM157846-01,73828,1
2024-12-09,1F32GM157872-01,73408,1
2024-11-18,1F32GM157879-01,73828,1
2024-11-08,1F32GM157893-01,73828,1
2024-11-19,1F32GM157894-01,73828,1
2024-11-07,1F32GM157897-01,73828,1
2024-11-15,1F32GM157940-01,73408,1
2024-11-18,1F32GM157944-01,73828,1
2024-11-15,1F32GM157984-01,73408,1
2022-02-03,1F32HD107804-01,67174,1
2022-02-10,1F32HD107809-01,65610,1
2022-02-08,1F32HD107853-01,67174,1
2021-12-02,1F32HD107913-01A1,65418,1
2022-02-10,1F32HD107914-01,68562,1
2022-02-08,1F32HD107972-01,67582,1
2021-12-15,1F32HD108022-01,70890,1
2022-02-15,1F32HD108857-01,71290,1
2022-02-09,1F32HD108930-01,67582,1
2023-01-25,1F32HD108983-01A1,69500,1
2023-01-02,1F32HD111257-01,66790,1
2022-12-22,1F32HD111260-01,69500,1
2022-12-13,1F32HD111328-01,67174,1
2023-12-07,1F32HD112123-01A1,81892,1
2023-12-04,1F32HD114387-01,73828,1
2023-12-15,1F32HD114427-01,69080,1
2023-11-27,1F32HD114452-01,77908,1
2024-02-09,1F32HD114468-01,69080,1
2024-02-13,1F32HD114499-01,74284,1
2024-12-17,1F32HD117473-01,76828,1
2024-11-28,1F32HD117548-01,74284,1
2024-11-07,1F32HD117584-01,74764,1
2021-11-19,1F32HG012307-01,67582,1
2021-12-01,1F32HG012318-01,70282,1
2022-01-20,1F32HL154602-01A1,67582,1
2022-01-27,1F32HL154750-01A1,78550,1
2022-02-15,1F32HL156452-01A1,75142,1
2021-12-15,1F32HL158018-01A1,67582,1
2021-12-20,1F32HL158149-01A1,67174,1
2021-12-15,1F32HL158250-01A1,72302,1
2022-02-15,1F32HL162230-01,50079,1
2022-02-14,1F32HL162234-01,19625,1
2022-01-21,1F32HL162318-01,76246,1
2022-02-14,1F32HL162374-01,26101,1
2022-01-17,1F32HL162381-01,76802,1
2022-02-15,1F32HL162422-01,76192,1
2021-12-07,1F32HL162423-01,67174,1
2023-01-05,1F32HL162424-01A1,80928,1
2021-12-15,1F32HL162425-01,24957,1
2021-12-07,1F32HL162450-01,67174,1
2023-02-01,1F32HL163912-01A1,69500,1
2023-02-08,1F32HL164025-01A1,78236,1
2023-02-07,1F32HL167318-01,69500,1
2023-02-15,1F32HL167418-01,94552,1
2022-12-08,1F32HL167534-01,76292,1
2023-01-16,1F32HL167569-01,80928,1
2023-01-30,1F32HL167625-01,74292,1
2024-01-17,1F32HL168826-01A1,73828,1
2023-12-10,1F32HL172379-01,86488,1
2023-12-01,1F32HL172463-01,89008,1
2023-12-29,1F32HL172535-01,88864,1
2023-12-19,1F32HL172536-01,78892,1
2023-11-27,1F32HL172560-01,88432,1
2023-12-19,1F32HL172586-01,83932,1
2023-11-20,1F32HL172601-01,78784,1
2023-11-20,1F32HL172607-01,66030,1
2023-12-26,1F32HL172624-01,76828,1
2023-11-20,1F32HL172637-01,76756,1
2023-11-20,1F32HL172693-01,77227,1
2025-01-13,1F32HL177905-01,76756,1
2024-12-20,1F32HL178155-01,77284,1
2021-12-20,1F32MH126562-01A1,67582,1
2022-02-08,1F32MH129003-01,72018,1
2021-12-03,1F32MH129136-01,67582,1
2023-02-16,1F32MH131253-01A1,73184,1
2023-01-20,1F32MH132185-01,68684,1
2024-02-01,1F32MH135634-01,73408,1
2024-12-10,1F32MH139279-01,73828,1
2022-01-19,1F32NR020295-01,72082,1
2022-01-05,1F32NS124834-01,67174,1
2022-12-19,1F32NS126298-01A1,72000,1
2022-12-20,1F32NS126310-01A1,72000,1
2022-12-15,1F32NS129560-01,69080,1
2022-12-15,1F32NS129589-01,69080,1
2022-12-23,1F32NS129591-01,69080,1
2022-11-28,1F32NS129627-01,69080,1
2022-12-22,1F32NS129942-01,69500,1
2023-02-15,1F32NS131252-01,72000,1
2024-02-08,1F32NS131253-01A1,74284,1
2023-11-27,1F32NS131266-01A1,77908,1
2023-12-19,1F32NS134561-01,73828,1
2024-01-05,1F32NS134563-01,73828,1
2024-01-12,1F32NS134588-01,73828,1
2023-12-21,1F32NS134612-01,73828,1
2023-11-27,1F32NS134623-01,74284,1
2024-01-17,1F32NS134680-01,69080,1
2023-11-23,1F32NS134683-01,73828,1
2024-12-16,1F32NS138224-01,73828,1
2023-12-20,1F99HG013437-01,44074,1
2024-02-09,1F99HG013438-01,43949,1
2024-12-18,1F99HG014072-01,49474,1
2022-01-06,1F99NS124183-01A1,43693,1
2021-12-24,1F99NS125816-01,41352,1
2023-01-05,1F99NS129175-01A1,48694,1
2023-12-20,1G08LM014412-01,118770,1
2022-02-04,1G13LM013552-01A1,50000,1
2022-02-09,1G13LM013930-01,50000,1
2023-01-18,1G13LM014167-01,49445,1
2022-12-21,1G13LM014171-01,50000,1
2023-12-29,1G13LM014174-01A1,48277,1
2022-12-28,1G13LM014176-01,49910,1
2024-02-02,1G13LM014432-01,50000,1
2023-12-27,1G13LM014433-01,50000,1
2024-12-19,1G13LM014437-01A1,107200,1
2024-02-06,1G13LM014438-01,50000,1
2024-12-20,1G13LM014707-01,91049,1
2021-11-23,1I01BX005287-01A2,0,1
2021-11-30,1I01BX005344-01A2,0,1
2021-11-04,1I01BX005367-01A2,0,1
2023-01-17,1I01BX005584-01A2,0,1
2022-01-11,1I01BX005626-01A1,0,1
2021-12-01,1I01BX005640-01A1,0,1
2022-11-17,1I01BX005661-01A2,0,1
2021-12-03,1I01BX005674-01A1,0,1
2023-01-17,1I01BX005685-01A1,0,1
2023-01-31,1I01BX005703-01A2,0,1
2021-11-23,1I01BX005705-01A1,0,1
2023-01-17,1I01BX005718-01,0,1
2022-11-15,1I01BX005720-01A1,0,1
2021-11-01,1I01BX005742-01,0,1
2023-01-17,1I01BX005749-01A1,0,1
2022-02-11,1I01BX005771-01,0,1
2021-11-15,1I01BX005791-01,0,1
2021-11-12,1I01BX005823-01,0,1
2021-12-09,1I01BX005844-01,0,1
2021-11-22,1I01BX005851-01,0,1
2022-11-17,1I01BX005854-01A2,0,1
2023-01-17,1I01BX005881-01,0,1
2023-01-31,1I01BX005886-01A1,0,1
2022-11-15,1I01BX005894-01A1,0,1
2023-01-17,1I01BX005902-01,0,1
2023-01-17,1I01BX005906-01A1,0,1
2023-01-17,1I01BX005919-01A1,0,1
2022-11-15,1I01BX005927-01A1,0,1
2023-12-20,1I01BX005939-01A2,0,1
2022-11-15,1I01BX005943-01A1,0,1
2023-12-21,1I01BX005957-01A1,0,1
2023-12-22,1I01BX005980-01A1,0,1
2023-01-17,1I01BX005984-01A1,0,1
2023-01-31,1I01BX005990-01A1,0,1
2023-12-21,1I01BX005991-01A2,0,1
2023-12-21,1I01BX006007-01A1,0,1
2022-11-15,1I01BX006008-01,0,1
2023-02-01,1I01BX006014-01A1,0,1
2023-01-20,1I01BX006018-01,0,1
2023-12-21,1I01BX006038-01A2,0,1
2023-01-31,1I01BX006049-01A1,0,1
2023-12-21,1I01BX006062-01A1,0,1
2023-12-21,1I01BX006064-01A2,0,1
2023-02-01,1I01BX006074-01,0,1
2024-12-10,1I01BX006078-01A2,0,1
2023-02-06,1I01BX006099-01,0,1
2023-12-20,1I01BX006126-01A1,0,1
2023-12-22,1I01BX006131-01,0,1
2023-02-01,1I01BX006161-01,0,1
2023-02-10,1I01BX006162-01,0,1
2023-12-22,1I01BX006167-01A1,0,1
2024-01-04,1I01BX006169-01,0,1
2023-12-21,1I01BX006179-01A1,0,1
2024-02-12,1I01BX006198-01A1,0,1
2023-12-21,1I01BX006231-01,0,1
2023-12-21,1I01BX006240-01,0,1
2023-12-21,1I01BX006244-01,0,1
2025-01-07,1I01BX006245-01A2,0,1
2023-11-03,1I01BX006247-01,0,1
2023-12-21,1I01BX006251-01A1,0,1
2024-02-12,1I01BX006266-01A1,0,1
2023-12-21,1I01BX006279-01,0,1
2023-12-21,1I01BX006306-01,0,1
2024-12-12,1I01BX006311-01A1,0,1
2024-12-12,1I01BX006345-01A1,0,1
2025-01-07,1I01BX006371-01,0,1
2025-01-07,1I01BX006377-01A1,0,1
2024-01-24,1I01BX006386-01,0,1
2025-01-07,1I01BX006392-01A1,0,1
2024-12-11,1I01BX006455-01A2,0,1
2025-01-08,1I01BX006607-01A1,0,1
2025-01-10,1I01BX006638-01A1,0,1
2024-12-11,1I01BX006837-01,0,1
2024-12-11,1I01BX006913-01,0,1
2025-01-08,1I01BX006921-01,0,1
2025-01-03,1I01BX006934-01,0,1
2025-01-03,1I01BX006955-01,0,1
2025-01-24,1I01BX006978-01,0,1
2024-12-10,1I01BX006988-01,0,1
